Unnamed: 0,_project,_record_id,_latitude,_longitude,address_no,address_name,address_city,address_municipality,address_state,address_postal_code,hazards_present,wind_speed_ms,wind_damage_rating,surge_damage_rating,year_built,building_code,roof_shape,roof_shape_std,roof_cover,roof_cover_std,number_of_stories,first_floor_elevation_m,fenestration_protection,roof_structure_damage,roof_substrate_damage,roof_cover_damage,wall_structure_damage,wall_substrate_damage,wall_cladding_damage,large_door_present,large_door_failure,fenestration_avg,wind_speed_ms_705,wind_speed_ms_710,wind_speed_ms_716,design_wind_speed,wind_speed_ratio,z0_mean,z0_min,Record ID,0°,45°,90°,135°,180°,225°,270°,315°
55,Tornado Joplin,dfcc9834-3e65-46f7-9098-a3d19d4cb799,37.0588,-94.5439,2820,S Monroe Ave,Joplin,Joplin,MO,64804,Wind,70.0265878,4,0,1967,BOCA BBC 1965,hip/gable,Combo,unclassified asphlat shingle,Other,1,0,,100,100,100,90,90,95,yes,Yes,25,51,51,49,51,1.373070349,0.264193531,0.179408607,dfcc9834-3e65-46f7-9098-a3d19d4cb799,0.242745945,0.24680292,0.286281236,0.317215885,0.283643973,0.313245105,0.244204578,0.179408607
56,Tornado Joplin,cddc0659-1be6-49c0-8c43-c3c5f945f57f,37.058359,-94.552995,3220,Sunset Dr,Joplin,Joplin,MO,64804,Wind,77.77944467,4,0,1990,BOCA NBC 1990,gable,Gable,laminated,Asphalt shingles,2,0,,100,100,100,20,60,60,yes,Yes,25,51,51,49,51,1.52508715,0.254657009,0.157723858,cddc0659-1be6-49c0-8c43-c3c5f945f57f,0.217621026,0.253561638,0.275058744,0.322620899,0.270925238,0.317030555,0.222714114,0.157723858
57,Tornado Joplin,dfc15441-be94-4042-b58a-b551be2b33fa,37.058457,-94.55549,3001,Sunset W Dr,Joplin,Joplin,MO,64804,Wind,77.77944467,4,0,1994,BOCA NBC 1990,hip/gable,Combo,unclassified asphlat shingle,Other,2,0,,80,80,90,25,30,30,yes,Yes,15,51,51,49,51,1.52508715,0.25109347,0.145197144,dfc15441-be94-4042-b58a-b551be2b33fa,0.207637551,0.252247833,0.276122939,0.326397166,0.275114374,0.312151524,0.213879228,0.145197144
58,Tornado Joplin,aabc3d87-2642-4f34-9216-69535bb9e23e,37.06856,-94.516122,2027,S Wall Ave,Joplin,Joplin,MO,64804,Wind,38.2642691,2,0,1900,Unknown,hip/gable,Combo,laminated,Asphalt shingles,1,0,,0,0,5,0,0,5,no,No,15,51,51,49,51,0.750279786,0.262148286,0.250118488,aabc3d87-2642-4f34-9216-69535bb9e23e,0.255575538,0.250118488,0.261368083,0.252065998,0.29445196,0.263803014,0.268983057,0.250820147
59,Tornado Joplin,c5c31aef-590e-4120-97f3-aa6f3f625a2b,37.065526,-94.516274,2311,S Wall Ave,Joplin,Joplin,MO,64804,Wind,67.39471223,4,0,1930,Unknown,hip/gable,Combo,unclassified asphlat shingle,Other,1,0,,100,100,100,25,60,60,yes,Yes,25,51,51,49,51,1.321464946,0.260746415,0.234513188,c5c31aef-590e-4120-97f3-aa6f3f625a2b,0.234513188,0.244907521,0.257317106,0.249682166,0.295098504,0.288145484,0.265432087,0.250875265
60,Tornado Joplin,f94787da-9538-47f0-9fbc-7d96882212e2,37.057617,-94.5544,3031,Jessica Dr,Joplin,Joplin,MO,64804,Wind,75.67103901,4,0,1996,BOCA NBC 1990,hip/gable,Combo,unclassified asphlat shingle,Other,2,0,,95,95,100,40,40,50,yes,Yes,10,51,51,49,51,1.483745863,0.257697926,0.152502467,f94787da-9538-47f0-9fbc-7d96882212e2,0.212438685,0.252612874,0.279632893,0.336871601,0.271728283,0.331827742,0.223968866,0.152502467
61,Tornado Joplin,0c2bb61c-57bd-4d7f-9275-645881127cb9,37.067266,-94.519005,2128,Byers Ave,Joplin,Joplin,MO,64804,Wind,42.10546699,1,0,1925,Unknown,gable,Gable,3-tab?,Other,1,0,,0,0,10,0,0,0,no,No,0,51,51,49,51,0.825597392,0.258581169,0.239810577,0c2bb61c-57bd-4d7f-9275-645881127cb9,0.239810577,0.247501796,0.265906841,0.256714101,0.286522716,0.269344792,0.258530908,0.244317618
62,Tornado Joplin,14217c76-f4eb-4a35-a114-5b61ed46cf45,37.061375,-94.541263,2620,S Oliver Ave,Joplin,Joplin,MO,64804,Wind,77.29513698,4,0,1983,BOCA BBC 1978,hip,Hip,unclassified asphlat shingle,Other,1,0,,100,100,100,100,100,100,yes,Yes,25,51,51,49,51,1.515590921,0.261395198,0.172460847,14217c76-f4eb-4a35-a114-5b61ed46cf45,0.243878443,0.241620473,0.25848506,0.302025017,0.329934927,0.29092925,0.251827567,0.172460847
63,Tornado Joplin,d1317994-85c4-4c43-b3b0-c5ac5ed46f84,37.063473,-94.516386,2431,S Wall Ave,Joplin,Joplin,MO,64804,Wind,77.4033498,4,0,1925,Unknown,hip,Hip,unclassified asphlat shingle,Other,1,0,,100,100,100,100,100,100,yes,Yes,25,51,51,49,51,1.517712741,0.265829499,0.243332994,d1317994-85c4-4c43-b3b0-c5ac5ed46f84,0.248315325,0.243332994,0.261148842,0.257278812,0.296316185,0.297816994,0.268874976,0.253551866
64,Tornado Joplin,c6b55530-2438-4477-9fa8-78923e5ffa23,37.059284,-94.541367,2828,S Oliver Ave,Joplin,Joplin,MO,64804,Wind,66.73931784,4,0,1980,BOCA BBC 1978,hip,Hip,unclassified asphlat shingle,Other,1,0,,100,100,100,100,100,100,yes,Yes,25,51,51,49,51,1.308614075,0.261184086,0.182989582,c6b55530-2438-4477-9fa8-78923e5ffa23,0.253375699,0.240957788,0.28164523,0.301227001,0.275428422,0.30140444,0.252444522,0.182989582
65,Tornado Joplin,e9bae7b9-2edb-4225-a6c6-19634111816d,37.06184,-94.4919651,2014,Delaware Ave,Joplin,Joplin,MO,64804,Wind,35.61500062,4,0,1998,BOCA NBC 1996,hip/gable,Combo,unclassified asphlat shingle,Other,1,0,,100,100,100,90,100,100,yes,Yes,25,51,51,49,51,0.698333345,0.261844917,0.243735135,e9bae7b9-2edb-4225-a6c6-19634111816d,0.254930999,0.243735135,0.259118452,0.258574029,0.305110094,0.264550199,0.263464803,0.245275627
66,Tornado Joplin,fe07f235-6738-4a39-948a-4d229b5eb468,37.072622,-94.515942,1715,S Wall Ave,Joplin,Joplin,MO,64804,Wind,30.03679851,0,0,1930,Unknown,complex,Complex,unclassified asphlat shingle,Other,1,0,,0,0,0,0,0,0,no,No,0,51,51,49,51,0.588956834,0.256600423,0.245180346,fe07f235-6738-4a39-948a-4d229b5eb468,0.264758471,0.247784274,0.265632596,0.246805676,0.268607443,0.251402113,0.262632463,0.245180346
67,Tornado Joplin,d9549545-da47-4199-a8e2-eb510a12c074,37.064123,-94.507793,702,E 24th St,Joplin,Joplin,MO,64804,Wind,74.46111434,4,0,1974,BOCA BBC 1970,hip/gable,Combo,unclassified asphlat shingle,Other,1,0,,100,100,100,100,100,100,yes,Yes,25,51,51,49,51,1.46002185,0.256262363,0.244247484,d9549545-da47-4199-a8e2-eb510a12c074,0.247565187,0.244247484,0.261922414,0.256662757,0.26861597,0.260687876,0.260936721,0.249460493
68,Tornado Joplin,ad6a0e92-db61-47ac-8ef4-04604da91484,37.064972,-94.5404,2404,S Willard Ave,Joplin,Joplin,MO,64804,Wind,46.03010886,2,0,1994,BOCA NBC 1990,gable,Gable,unclassified asphlat shingle,Other,1,0,,0,0,0,0,5,10,no,No,0,51,51,49,51,0.902551154,0.26628419,0.192655847,ad6a0e92-db61-47ac-8ef4-04604da91484,0.256698312,0.250165333,0.264935198,0.272717318,0.372674426,0.278403502,0.24202358,0.192655847
69,Tornado Joplin,6964f5df-ff5a-49b0-b4b1-df3d91d3b825,37.05927,-94.542664,2231,W 29th St,Joplin,Joplin,MO,64804,Wind,73.71164504,4,0,1986,BOCA NBC 1984,hip,Hip,unclassified asphlat shingle,Other,1,0,,100,100,100,90,90,90,yes,Yes,25,51,51,49,51,1.445326373,0.262182218,0.179448061,6964f5df-ff5a-49b0-b4b1-df3d91d3b825,0.248803072,0.241653266,0.282854363,0.304690677,0.276722969,0.312591142,0.250694193,0.179448061
70,Tornado Joplin,0f9f3955-ca44-439c-bf24-260aacd00397,37.062261,-94.533299,1618,W 26th St,Joplin,Joplin,MO,64804,Wind,77.63026227,4,0,1910,Unknown,hip/gable,Combo,unclassified asphlat shingle,Other,1,0,,100,100,100,100,100,100,yes,Yes,25,51,51,49,51,1.522162005,0.267742513,0.192726312,0f9f3955-ca44-439c-bf24-260aacd00397,0.250461775,0.248726899,0.265823206,0.27776466,0.323292732,0.32630217,0.256842349,0.192726312
71,Tornado Joplin,b43c99fc-e82b-4481-8408-da83a4f2395b,37.072867,-94.515933,1705,S Wall Ave,Joplin,Joplin,MO,64804,Wind,29.65928669,0,0,2002,BOCA NBC 1996,hip/gable,Combo,laminated,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,49,51,0.581554641,0.257018688,0.244841666,b43c99fc-e82b-4481-8408-da83a4f2395b,0.266831855,0.247810192,0.264710486,0.246735223,0.267532209,0.250113943,0.267573926,0.244841666
72,Tornado Joplin,37e4ced0-4585-43cf-af94-e819d06d5a37,37.07014,-94.516108,1915,S Wall Ave,Joplin,Joplin,MO,64804,Wind,33.97251913,0,0,1910,Unknown,gable,Gable,3-tab,Other,1,0,,0,0,0,0,0,0,no,No,0,51,51,49,51,0.666127826,0.253616738,0.234348768,37e4ced0-4585-43cf-af94-e819d06d5a37,0.234348768,0.247335093,0.263601911,0.249650892,0.274733776,0.251388888,0.263152954,0.244721621
73,Tornado Joplin,ce006338-b2be-4dd2-a32a-b0995dd70ca5,37.069859,-94.516085,1921,S Wall Ave,Joplin,Joplin,MO,64804,Wind,34.6971058,0,0,1950,Unknown,hip/gable,Combo,3-tab,Other,1,0,,0,0,0,0,0,0,no,No,0,51,51,49,51,0.680335408,0.257173046,0.238805476,ce006338-b2be-4dd2-a32a-b0995dd70ca5,0.238805476,0.247811496,0.263268998,0.248538059,0.283205704,0.257216799,0.269298522,0.249239311
74,Tornado Joplin,0d5f4d2f-4455-4f2d-a436-d31b3d1bc2d1,37.07004,-94.51609,1917,S Wall Ave,Joplin,Joplin,MO,64804,Wind,33.97251913,2,0,1910,Unknown,gable,Gable,3-tab,Other,1,0,,0,0,0,0,0,0,no,No,10,51,51,49,51,0.666127826,0.256559208,0.242864276,0d5f4d2f-4455-4f2d-a436-d31b3d1bc2d1,0.252075632,0.249366809,0.265683618,0.248291498,0.280615133,0.250510697,0.263065997,0.242864276
75,Tornado Joplin,bc666f87-6d8c-4606-883c-501f4a355d5e,37.055361,-94.516815,3125,S Wall Ave,Joplin,Joplin,MO,64804,Wind,36.46750038,0,0,1939,Unknown,gable,Gable,3-tab,Other,1,0,,0,0,0,0,0,0,no,No,0,51,51,49,51,0.715049027,0.275651441,0.24778146,bc666f87-6d8c-4606-883c-501f4a355d5e,0.255971041,0.24778146,0.264972678,0.310545389,0.254189514,0.322851737,0.296182116,0.252717595
76,Tornado Joplin,31bd1f26-7803-4f2b-8c7a-093f2a06c2f2,37.0689,-94.490177,2000,Maryland Ave,Joplin,Joplin,MO,64804,Wind,76.93418555,4,0,2004,IRC 2000,hip/gable,Combo,unclassified asphlat shingle,Other,2,0,,100,100,100,25,25,70,yes,Yes,25,51,51,49,51,1.508513442,0.25095533,0.243680496,31bd1f26-7803-4f2b-8c7a-093f2a06c2f2,0.252174085,0.246401017,0.25529953,0.257674161,0.249265622,0.24532787,0.257819861,0.243680496
77,Tornado Joplin,532eb9be-4c84-4cee-9ff4-1507bb68f65b,37.066142,-94.479997,2902,E 22th St,Joplin,Joplin,MO,64804,Wind,47.48278974,4,0,1986,BOCA NBC 1984,gable,Gable,laminated?,Asphalt shingles,1,0,,20,20,20,0,10,10,yes,Yes,10,51,51,49,51,0.931035093,0.251047634,0.228870999,532eb9be-4c84-4cee-9ff4-1507bb68f65b,0.24878299,0.258620699,0.228870999,0.256612038,0.268371444,0.247035449,0.26160575,0.238481707
78,Tornado Joplin,bd5bff95-f1e2-4bc5-90c1-0987654b109d,37.069642,-94.46,3941,E 20th St,Joplin,Joplin,MO,64804,Wind,76.72358815,4,0,0,No year built,hip/gable,Combo,unclassified asphlat shingle,Other,1,0,,100,100,100,100,100,100,yes,Yes,25,51,51,49,51,1.504384081,0.244928608,0.197283431,bd5bff95-f1e2-4bc5-90c1-0987654b109d,0.271794085,0.229699265,0.255946318,0.197283431,0.25752798,0.238048145,0.261017628,0.248112009
79,Tornado Garland-Rowlett,7dfd2a22-8efc-4b2b-af99-00ab54743a8d,32.83454317,-96.56432504,6910,CHRISTINA LN, Garland, Garland,TX,75043,Wind,37.99731784,2,0,1986,No data,hip,Hip,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,40,0,0,0,no,No,0,51,51,48,51,0.745045448,0.180329694,0.100088645,7dfd2a22-8efc-4b2b-af99-00ab54743a8d,0.232985385,0.12860455,0.100088645,0.118682874,0.210849871,0.181118537,0.237666024,0.232641669
80,Tornado Garland-Rowlett,14e416d8-d42e-4784-914e-8033033853a8,32.8345409,-96.56452067,6906,CHRISTINA LN, Garland, Garland,TX,75043,Wind,37.99731784,2,0,1985,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,30,0,0,0,no,No,0,51,51,48,51,0.745045448,0.181188047,0.100967008,14e416d8-d42e-4784-914e-8033033853a8,0.221290015,0.130064591,0.100967008,0.121245593,0.212414191,0.185567084,0.238420688,0.239535206
81,Tornado Garland-Rowlett,1bd6bb7c-dc62-4aef-8ecd-c874b3b3a8de,32.8345498,-96.56474725,6902,CHRISTINA LN, Garland, Garland,TX,75043,Wind,37.99731784,0,0,1986,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.745045448,0.180344246,0.101140555,1bd6bb7c-dc62-4aef-8ecd-c874b3b3a8de,0.219860777,0.129972859,0.101140555,0.119253958,0.211570161,0.183747775,0.240995119,0.236212764
82,Tornado Garland-Rowlett,aeca4902-bad4-4ff5-8a83-e8c1a2452251,32.83504272,-96.56200463,7029,CHRISTINA LN, Garland, Garland,TX,75043,Wind,29.05677246,3,0,1986,No data,gable,Gable,3 tab shingles,Asphalt shingles,1,0,,0,0,55,0,0,10,no,No,0,51,51,48,51,0.569740636,0.175543065,0.081410925,aeca4902-bad4-4ff5-8a83-e8c1a2452251,0.241576272,0.108588941,0.081410925,0.098708346,0.223017721,0.186134879,0.2346968,0.230210635
83,Tornado Garland-Rowlett,4de639d3-2566-42d0-9e7c-8871d0ac1884,32.83504061,-96.56219982,7025,CHRISTINA LN, Garland, Garland,TX,75043,Wind,29.05677246,0,0,1986,No data,hip,Hip,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.569740636,0.179559827,0.083920429,4de639d3-2566-42d0-9e7c-8871d0ac1884,0.247972448,0.111311108,0.083920429,0.102030976,0.22684933,0.190667387,0.241918012,0.231808926
84,Tornado Garland-Rowlett,30e3a935-f481-4249-ae18-b9962db05d46,32.83503489,-96.5627877,7013,CHRISTINA LN, Garland, Garland,TX,75043,Wind,29.05677246,0,0,1986,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1.5,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.569740636,0.178476045,0.087770021,30e3a935-f481-4249-ae18-b9962db05d46,0.241745822,0.112225848,0.087770021,0.106670517,0.214436162,0.189014978,0.241845101,0.23409991
85,Tornado Garland-Rowlett,2d829a0e-e83c-4707-a0e9-2420b75e1b70,32.83455171,-96.56352916,7002,CHRISTINA LN, Garland, Garland,TX,75043,Wind,29.05677246,2,0,1986,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,30,0,0,40,no,No,15,51,51,48,51,0.569740636,0.182380165,0.091634523,2d829a0e-e83c-4707-a0e9-2420b75e1b70,0.245359218,0.120875978,0.091634523,0.117727093,0.220933281,0.188589769,0.237543573,0.236377888
86,Tornado Garland-Rowlett,0843670b-5df0-415e-8b25-c846f226db66,32.83456618,-96.56224333,7026,CHRISTINA LN, Garland, Garland,TX,75043,Wind,29.05677246,0,0,1986,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.569740636,0.176436396,0.080435482,0843670b-5df0-415e-8b25-c846f226db66,0.246389704,0.112145659,0.080435482,0.104822711,0.210132376,0.188854129,0.236479115,0.232231992
87,Tornado Garland-Rowlett,3ef44c52-aeea-4576-9b0e-5d29ed118caf,32.8350475,-96.56141271,7109,CHRISTINA LN, Garland, Garland,TX,75043,Wind,29.05677246,0,0,1986,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.569740636,0.173726802,0.076908021,3ef44c52-aeea-4576-9b0e-5d29ed118caf,0.241008165,0.107028732,0.076908021,0.090629675,0.220900195,0.190282914,0.238517987,0.224538729
88,Tornado Garland-Rowlett,370b5a67-4a0a-41fd-9663-3817d221313b,32.83504455,-96.56180885,7101,CHRISTINA LN, Garland, Garland,TX,75043,Wind,29.05677246,2,0,1986,No data,hip,Hip,3 tab shingles,Asphalt shingles,1,0,,0,5,5,0,0,0,no,No,0,51,51,48,51,0.569740636,0.175779547,0.078337693,370b5a67-4a0a-41fd-9663-3817d221313b,0.241223719,0.105868402,0.078337693,0.094437319,0.223115675,0.190708978,0.242635996,0.229908597
89,Tornado Garland-Rowlett,67e9b1a6-e8a3-4575-96a4-17d1a6b1240e,32.83497221,-96.56429785,5849,WINELL DR, Garland, Garland,TX,75043,Wind,37.99731784,0,0,1985,No data,gable,Gable,3 tab shingles,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.745045448,0.181159474,0.105944764,67e9b1a6-e8a3-4575-96a4-17d1a6b1240e,0.23333164,0.128301987,0.105944764,0.117553258,0.206769863,0.182836513,0.241130474,0.233407294
90,Tornado Garland-Rowlett,70f71ad7-84d6-43a3-b0ff-48e319f198db,32.8351934,-96.56435517,5845,WINELL DR, Garland, Garland,TX,75043,Wind,37.99731784,3,0,1985,No data,gable,Gable,3 tab shingles,Asphalt shingles,1,0,,0,0,100,0,0,0,no,No,0,51,51,48,51,0.745045448,0.180061005,0.106894547,70f71ad7-84d6-43a3-b0ff-48e319f198db,0.232424259,0.125372676,0.106894547,0.11533018,0.195133154,0.184588393,0.243070374,0.237674457
91,Tornado Garland-Rowlett,27b0886d-1eb3-4d63-bf06-1ca281f9d9af,32.83538191,-96.56444711,5841,WINELL DR, Garland, Garland,TX,75043,Wind,37.99731784,2,0,1985,No data,hip,Hip,3 tab shingles,Asphalt shingles,1,0,,0,0,20,0,0,0,no,No,0,51,51,48,51,0.745045448,0.185015972,0.110605635,27b0886d-1eb3-4d63-bf06-1ca281f9d9af,0.23965766,0.131294879,0.110605635,0.11756473,0.21299622,0.18505983,0.24439986,0.238548963
92,Tornado Garland-Rowlett,2e4ceb21-886b-4a17-ae31-e74a0daaed32,32.83554585,-96.56454075,5837,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,0,0,1985,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.964176462,0.181299962,0.115434787,2e4ceb21-886b-4a17-ae31-e74a0daaed32,0.230084092,0.131456506,0.115434787,0.117760471,0.20398652,0.179509981,0.240135319,0.232032022
93,Tornado Garland-Rowlett,5da6e3e5-bb5b-4f4e-a423-6a9b42e078ea,32.83570306,-96.56462408,5833,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,0,0,1985,No data,gable,Gable,3 tab shingles,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.964176462,0.183341327,0.11332996,5da6e3e5-bb5b-4f4e-a423-6a9b42e078ea,0.232583741,0.129567891,0.11332996,0.115957286,0.206767076,0.18262421,0.247341972,0.23855848
94,Tornado Garland-Rowlett,8a9f8f12-4016-445c-888e-1712fc3942f4,32.83585409,-96.56470691,5829,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,1,0,1985,No data,gable,Gable,3 tab shingles,Asphalt shingles,1.5,0,,0,0,10,0,0,5,no,No,0,51,51,48,51,0.964176462,0.18421177,0.114493451,8a9f8f12-4016-445c-888e-1712fc3942f4,0.235347212,0.130091911,0.114493451,0.115623109,0.209640642,0.182970308,0.246863104,0.238664425
95,Tornado Garland-Rowlett,a6dfafac-3316-4c39-aaf0-f2856ded16bf,32.83601018,-96.56479133,5825,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,3,0,1985,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,5,20,40,0,0,0,yes,Yes,5,51,51,48,51,0.964176462,0.184280718,0.118717202,a6dfafac-3316-4c39-aaf0-f2856ded16bf,0.237241762,0.134698669,0.120181911,0.118717202,0.213252693,0.178209037,0.238235061,0.23370941
96,Tornado Garland-Rowlett,27d0af82-2075-467d-88eb-bb0c2be5a1d8,32.83617184,-96.56487867,5821,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,4,0,1985,No data,gable,Gable,3 tab shingles,Asphalt shingles,1,0,,20,25,40,10,15,25,yes,Yes,10,51,51,48,51,0.964176462,0.181385282,0.119607111,27d0af82-2075-467d-88eb-bb0c2be5a1d8,0.218491333,0.134465041,0.121627394,0.119607111,0.206537855,0.173756812,0.242304505,0.234292208
97,Tornado Garland-Rowlett,da1886e0-cb42-4c3b-aeac-f7eec36f5e9b,32.8364856,-96.56504804,5813,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,4,0,1985,No data,gable,Gable,3 tab shingles,Asphalt shingles,1,0,,70,85,85,15,5,15,no,No,10,51,51,48,51,0.964176462,0.186960086,0.121426517,da1886e0-cb42-4c3b-aeac-f7eec36f5e9b,0.239901025,0.137221214,0.127318466,0.121426517,0.209342009,0.176562701,0.246085776,0.237822977
98,Tornado Garland-Rowlett,6d8279b1-6a70-4f82-ad2f-b5e56778b17c,32.83664531,-96.56513419,5809,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,4,0,1985,No data,gable,Gable,3 tab shingles,Asphalt shingles,1,0,,30,50,90,20,20,20,yes,Yes,25,51,51,48,51,0.964176462,0.183960315,0.122366778,6d8279b1-6a70-4f82-ad2f-b5e56778b17c,0.231933138,0.137722105,0.1316047,0.122366778,0.203652445,0.1730732,0.241474233,0.22985592
99,Tornado Garland-Rowlett,84a94f9d-4c08-4d83-b7c3-c5dfa5136c5d,32.83681352,-96.56522232,5805,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,4,0,1985,No data,hip,Hip,3 tab shingles,Asphalt shingles,1,0,,60,60,95,10,30,30,yes,Yes,20,51,51,48,51,0.964176462,0.186110575,0.120798906,84a94f9d-4c08-4d83-b7c3-c5dfa5136c5d,0.234895422,0.136373731,0.130139659,0.120798906,0.20702485,0.173022036,0.251874069,0.234755925
100,Tornado Garland-Rowlett,e6b64bd4-b661-4d56-ba9f-78d59d8fe84e,32.83668057,-96.56576158,5802,WINELL DR, Garland, Garland,TX,75043,Wind,37.99731784,0,0,1985,No data,hip,Hip,3 tab shingles,Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,51,51,48,51,0.745045448,0.18593504,0.128366256,e6b64bd4-b661-4d56-ba9f-78d59d8fe84e,0.227292363,0.143647413,0.13954678,0.128366256,0.206045126,0.168511104,0.241462427,0.23260885
101,Tornado Garland-Rowlett,150efbca-abad-49c5-b556-19849fe0887f,32.83649739,-96.56566325,5806,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,2,0,1985,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,20,0,0,5,no,No,0,51,51,48,51,0.964176462,0.188463858,0.126869468,150efbca-abad-49c5-b556-19849fe0887f,0.237474057,0.14346333,0.135433777,0.126869468,0.208592971,0.17439595,0.244495116,0.236986198
102,Tornado Garland-Rowlett,539aa822-2da1-4ff1-9fb7-ce3dc5993a22,32.83634754,-96.56557613,5810,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,3,0,1985,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,0,0,70,0,5,5,yes,Yes,0,51,51,48,51,0.964176462,0.184335422,0.123754972,539aa822-2da1-4ff1-9fb7-ce3dc5993a22,0.228874409,0.137841452,0.129940862,0.123754972,0.19098447,0.175303444,0.24721106,0.240772707
103,Tornado Garland-Rowlett,80b9233f-2d3b-475c-ab5d-72bbfdb8c6dc,32.83619652,-96.56549392,5814,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,4,0,1985,No data,gable,Gable,3 tab shingles,Asphalt shingles,1,0,,30,20,60,15,10,10,yes,Yes,20,51,51,48,51,0.964176462,0.183137419,0.125773679,80b9233f-2d3b-475c-ab5d-72bbfdb8c6dc,0.216341044,0.139865541,0.12907721,0.125773679,0.201951981,0.173075114,0.242864547,0.236150237
104,Tornado Garland-Rowlett,4ef12ce1-5cca-4975-92f5-b52512e2d5a3,32.83604571,-96.5654117,5818,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,4,0,1985,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,30,60,80,25,20,30,yes,Yes,10,51,51,48,51,0.964176462,0.185348788,0.124707515,4ef12ce1-5cca-4975-92f5-b52512e2d5a3,0.234814888,0.139627478,0.127596361,0.124707515,0.194798342,0.179576205,0.241593768,0.240075743
105,Tornado Garland-Rowlett,1389373b-a692-454a-b9ff-9024816e9dd4,32.83589528,-96.56533016,5822,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,3,0,1985,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,15,25,35,0,0,20,no,No,0,51,51,48,51,0.964176462,0.183916989,0.121264687,1389373b-a692-454a-b9ff-9024816e9dd4,0.221653525,0.136199538,0.121479918,0.121264687,0.208651936,0.180022579,0.242774585,0.23928915
106,Tornado Garland-Rowlett,24c80e88-4e45-4092-ac1a-97dac3169a7a,32.83574616,-96.56524933,5826,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,4,0,1985,No data,hip,Hip,3 tab shingles,Asphalt shingles,1,0,,30,30,40,20,30,35,yes,Yes,0,51,51,48,51,0.964176462,0.184703768,0.120024162,24c80e88-4e45-4092-ac1a-97dac3169a7a,0.229474141,0.134795358,0.120024162,0.12061128,0.20791944,0.180877025,0.245028582,0.238900152
107,Tornado Garland-Rowlett,fab352fa-0c19-4005-a873-6b92b30d0af9,32.83559857,-96.56516793,5830,WINELL DR, Garland, Garland,TX,75043,Wind,49.17299955,4,0,1985,No data,gable,Gable,laminated asphalt shingles,Asphalt shingles,1,0,,70,100,100,0,70,70,yes,Yes,25,51,51,48,51,0.964176462,0.183108874,0.120733887,fab352fa-0c19-4005-a873-6b92b30d0af9,0.227306407,0.137406509,0.120733887,0.122438718,0.205986719,0.17792951,0.237228029,0.235841217
